Workload,Replication,Queue,AllowReneging,Servers,Buffer,ServiceRate,E_T,E_N,U,P_reject,Lambda,Arrivals,Rejected,Reneged
WL-STRESS-REN-X100-REP12,12,Grill,1,3,10,0.3333333333333333,3.3706531416128875,2.361605666293876,0.7006374038130267,0.0,0.7006374038130267,531,0,85
WL-STRESS-REN-X100-REP12,12,Beverage,1,3,10,0.3,4.170758743461811,2.6863177734513943,0.7156485689171426,0.0,0.6440837120254282,541,0,131
WL-STRESS-REN-X100-REP12,12,Dessert,1,3,10,0.25,4.57828119988564,2.768991694435735,0.8064137532676093,0.0,0.604810314950707,520,0,135
WL-STRESS-REN-X100-REP13,13,Entrance 1,1,1,inf,0.5,9.136848685465461,4.579273827564007,1.0023748855222996,0.0,0.5011874427611498,4992,0,4661
WL-STRESS-REN-X100-REP13,13,Entrance 2,1,1,inf,0.5,9.511552615884973,4.507834257378309,0.9478650730165552,0.0,0.4739325365082776,5158,0,4845
WL-STRESS-REN-X100-REP13,13,Grill,1,3,10,0.3333333333333333,3.2234063338120387,2.3671674533242424,0.7343683073690563,0.0,0.7343683073690563,564,0,79
WL-STRESS-REN-X100-REP13,13,Beverage,1,3,10,0.3,3.9182929933478152,2.640153063956467,0.7486687211437116,0.0,0.6738018490293404,577,0,132
WL-STRESS-REN-X100-REP13,13,Dessert,1,3,10,0.25,4.648766121148502,2.8155929960762385,0.8075527778628798,0.0,0.6056645833971599,560,0,160
WL-STRESS-REN-X100-REP14,14,Entrance 1,1,1,inf,0.5,9.264307555555744,4.79360818243894,1.0348551478225148,0.0,0.5174275739112574,5065,0,4734
WL-STRESS-REN-X100-REP14,14,Entrance 2,1,1,inf,0.5,9.81355648162919,4.402809532134894,0.8972913215258663,0.0,0.44864566076293316,4966,0,4679
WL-STRESS-REN-X100-REP14,14,Grill,1,3,10,0.3333333333333333,3.727313714987199,2.6511171486469847,0.7112675109656257,0.0,0.7112675109656257,594,0,139
WL-STRESS-REN-X100-REP14,14,Beverage,1,3,10,0.3,3.7966834461506602,2.5936262956041864,0.7590327284297399,0.0,0.6831294555867659,552,0,115
WL-STRESS-REN-X100-REP14,14,Dessert,1,3,10,0.25,4.798196259163464,2.9402594181733432,0.8170457561861547,0.0,0.612784317139616,529,0,137
WL-STRESS-REN-X100-REP15,15,Entrance 1,1,1,inf,0.5,9.375208325305536,4.786030738662249,1.0209972029621588,0.0,0.5104986014810794,5081,0,4759
WL-STRESS-REN-X100-REP15,15,Entrance 2,1,1,inf,0.5,9.952510233846706,4.433815708462638,0.8909944535166665,0.0,0.44549722675833325,4960,0,4679
WL-STRESS-REN-X100-REP15,15,Grill,1,3,10,0.3333333333333333,3.6155035304718495,2.6137997830926634,0.7229421188676155,0.0,0.7229421188676155,554,0,98
WL-STRESS-REN-X100-REP15,15,Beverage,1,3,10,0.3,3.6264291787577845,2.5814530243248033,0.7909381368702714,0.0,0.7118443231832442,559,0,110
WL-STRESS-REN-X100-REP15,15,Dessert,1,3,10,0.25,4.532174885757091,2.8669376006143463,0.843432472012218,0.0,0.6325743540091635,524,0,125
WL-STRESS-REN-X100-REP16,16,Entrance 1,1,1,inf,0.5,9.674272011724462,4.443625674662131,0.918648073834766,0.0,0.459324036917383,5008,0,4716
WL-STRESS-REN-X100-REP16,16,Entrance 2,1,1,inf,0.5,9.236606916731187,4.51865487761688,0.9784231197349733,0.0,0.48921155986748666,4887,0,4576
WL-STRESS-REN-X100-REP16,16,Grill,1,3,10,0.3333333333333333,3.3207258298177402,2.455088770597343,0.7393229361341439,0.0,0.7393229361341439,563,0,93
WL-STRESS-REN-X100-REP16,16,Beverage,1,3,10,0.3,3.7015841501896145,2.5969214122777546,0.7795225284062132,0.0,0.7015702755655918,557,0,111
WL-STRESS-REN-X100-REP16,16,Dessert,1,3,10,0.25,4.624011535095691,2.931300058069305,0.8452401227292481,0.0,0.6339300920469361,558,0,155
WL-STRESS-REN-X100-REP17,17,Entrance 1,1,1,inf,0.5,8.790767070198585,4.550357588286187,1.0352583686837225,0.0,0.5176291843418612,4956,0,4612
WL-STRESS-REN-X100-REP17,17,Entrance 2,1,1,inf,0.5,9.135764541605282,4.35777167534683,0.9540026246300582,0.0,0.4770013123150291,4990,0,4673
WL-STRESS-REN-X100-REP17,17,Grill,1,3,10,0.3333333333333333,3.641950357844896,2.641443779929637,0.7252827524790033,0.0,0.7252827524790033,595,0,113
WL-STRESS-REN-X100-REP17,17,Beverage,1,3,10,0.3,3.660085336018395,2.5389400612073167,0.7707592182868155,0.0,0.6936832964581339,584,0,123
WL-STRESS-REN-X100-REP17,17,Dessert,1,3,10,0.25,4.553692709558773,2.925848987667877,0.8566963632324603,0.0,0.6425222724243452,586,0,159
WL-STRESS-REN-X100-REP18,18,Entrance 1,1,1,inf,0.5,9.423373882119547,4.260097210004171,0.9041554040612834,0.0,0.4520777020306417,5020,0,4724
WL-STRESS-REN-X100-REP18,18,Entrance 2,1,1,inf,0.5,9.052402312586795,4.686891725598799,1.0355023039755915,0.0,0.5177511519877958,4938,0,4599
WL-STRESS-REN-X100-REP18,18,Grill,1,3,10,0.3333333333333333,3.350613788524618,2.4921530398290095,0.7437900030031166,0.0,0.7437900030031166,605,0,118
WL-STRESS-REN-X100-REP18,18,Beverage,1,3,10,0.3,3.8709639249522256,2.55993180417889,0.7347959646368913,0.0,0.6613163681732022,526,0,93
WL-STRESS-REN-X100-REP18,18,Dessert,1,3,10,0.25,4.580067230242944,2.777050231864352,0.8084452599376791,0.0,0.6063339449532593,556,0,159
WL-STRESS-REN-X100-REP19,19,Entrance 1,1,1,inf,0.5,9.504628076124249,4.450908020764863,0.9365769991454169,0.0,0.46828849957270846,4912,0,4601
WL-STRESS-REN-X100-REP19,19,Entrance 2,1,1,inf,0.5,9.380573241929453,4.308065734474236,0.9185079895156019,0.0,0.45925399475780093,5051,0,4746
WL-STRESS-REN-X100-REP19,19,Grill,1,3,10,0.3333333333333333,3.36822484772803,2.3786307084176483,0.7061971263652742,0.0,0.7061971263652742,576,0,107
WL-STRESS-REN-X100-REP19,19,Beverage,1,3,10,0.3,3.8360973392644158,2.327811278743582,0.6742417482236568,0.0,0.606817573401291,495,0,92
WL-STRESS-REN-X100-REP19,19,Dessert,1,3,10,0.25,4.567701590124008,2.8542954389583417,0.8331821107081416,0.0,0.6248865830311062,567,0,152
WL-STRESS-REN-X100-REP20,20,Entrance 1,1,1,inf,0.5,9.452616027082627,4.518580707924799,0.9560487160334544,0.0,0.4780243580167272,4892,0,4576
WL-STRESS-REN-X100-REP20,20,Entrance 2,1,1,inf,0.5,9.578574838415284,4.433893604055964,0.925794009829864,0.0,0.462897004914932,5088,0,4782
WL-STRESS-REN-X100-REP20,20,Grill,1,3,10,0.3333333333333333,3.3257833682598625,2.4199253988189153,0.7276256841963474,0.0,0.7276256841963474,580,0,99
WL-STRESS-REN-X100-REP20,20,Beverage,1,3,10,0.3,4.087776742201978,2.5971641715849993,0.7059431447504411,0.0,0.6353488302753969,543,0,123
WL-STRESS-REN-X100-REP20,20,Dessert,1,3,10,0.25,4.3569045234156585,2.6692915428389483,0.8168770674969389,0.0,0.6126578006227041,548,0,143
WL-STRESS-REN-X100-REP21,21,Entrance 1,1,1,inf,0.5,9.045356188988375,4.3918535681203865,0.971073659535251,0.0,0.4855368297676255,4900,0,4566
WL-STRESS-REN-X100-REP21,21,Entrance 2,1,1,inf,0.5,9.490255891382397,4.166396303215487,0.8780366622145084,0.0,0.4390183311072542,5103,0,4801
WL-STRESS-REN-X100-REP21,21,Grill,1,3,10,0.3333333333333333,3.658476887526517,2.403889287203549,0.6570737935777448,0.0,0.6570737935777448,566,0,114
WL-STRESS-REN-X100-REP21,21,Beverage,1,3,10,0.3,3.3544608257466506,2.31628527120821,0.7672321827665408,0.0,0.6905089644898866,571,0,96
WL-STRESS-REN-X100-REP21,21,Dessert,1,3,10,0.25,4.882856188241619,2.8605839074298727,0.7811231233387349,0.0,0.5858423425040512,574,0,171
WL-STRESS-REN-X100-REP22,22,Entrance 1,1,1,inf,0.5,9.999263373458206,4.249551161048509,0.849972843465332,0.0,0.424986421732666,4967,0,4684
WL-STRESS-REN-X100-REP22,22,Entrance 2,1,1,inf,0.5,9.315304792147934,4.308602260413233,0.9250587837007853,0.0,0.46252939185039266,4989,0,4681
WL-STRESS-REN-X100-REP22,22,Grill,1,3,10,0.3333333333333333,3.369769197879158,2.2569588143050967,0.6697665869002439,0.0,0.6697665869002439,538,0,92
WL-STRESS-REN-X100-REP22,22,Beverage,1,3,10,0.3,3.7058637558978726,2.2483267771283293,0.6741048856694035,0.0,0.6066943971024631,474,0,70
WL-STRESS-REN-X100-REP22,22,Dessert,1,3,10,0.25,4.754166444869099,2.727258879673129,0.7648754445318181,0.0,0.5736565833988636,533,0,151
WL-STRESS-REN-X100-REP23,23,Entrance 1,1,1,inf,0.5,9.681159502768038,4.339711547901,0.8965272283056982,0.0,0.4482636141528491,5044,0,4751
WL-STRESS-REN-X100-REP23,23,Entrance 2,1,1,inf,0.5,9.21538316655252,4.243710614937509,0.9210057874403248,0.0,0.4605028937201624,5016,0,4715
WL-STRESS-REN-X100-REP23,23,Grill,1,3,10,0.3333333333333333,3.262139883367399,2.2807865754048593,0.6991688452827715,0.0,0.6991688452827715,537,0,80
WL-STRESS-REN-X100-REP23,23,Beverage,1,3,10,0.3,3.5423661204289325,2.498390034627962,0.7836538722960312,0.0,0.705288485066428,543,0,82
WL-STRESS-REN-X100-REP23,23,Dessert,1,3,10,0.25,5.1914565938502175,2.954595520537273,0.7588353331734238,0.0,0.5691264998800678,541,0,169
WL-STRESS-REN-X100-REP24,24,Entrance 1,1,1,inf,0.5,9.592097054995847,4.3559983722931,0.9082473514015098,0.0,0.4541236757007549,4961,0,4663
WL-STRESS-REN-X100-REP24,24,Entrance 2,1,1,inf,0.5,9.300646627994713,4.705536082512746,1.0118728881385948,0.0,0.5059364440692974,5053,0,4721
WL-STRESS-REN-X100-REP24,24,Grill,1,3,10,0.3333333333333333,3.7028271536688324,2.4884556764473706,0.6720420838390366,0.0,0.6720420838390366,547,0,106
WL-STRESS-REN-X100-REP24,24,Beverage,1,3,10,0.3,3.8293211211700684,2.5617939031211483,0.7433269710388942,0.0,0.6689942739350048,566,0,127
WL-STRESS-REN-X100-REP24,24,Dessert,1,3,10,0.25,4.742351577433491,3.049748868387766,0.8574505196676446,0.0,0.6430878897507335,576,0,154
WL-STRESS-REN-X100-REP25,25,Entrance 1,1,1,inf,0.5,9.560371111988266,4.249867442651126,0.8890590946458108,0.0,0.4445295473229054,4879,0,4591
WL-STRESS-REN-X100-REP25,25,Entrance 2,1,1,inf,0.5,9.209698589968696,4.904250642662564,1.0650187071277941,0.0,0.5325093535638971,5078,0,4733
WL-STRESS-REN-X100-REP25,25,Grill,1,3,10,0.3333333333333333,3.5065152830931514,2.619565386505333,0.7470566003621049,0.0,0.7470566003621049,595,0,111
WL-STRESS-REN-X100-REP25,25,Beverage,1,3,10,0.3,4.041036669531711,2.6508787694598333,0.7288775370842393,0.0,0.6559897833758153,549,0,124
WL-STRESS-REN-X100-REP25,25,Dessert,1,3,10,0.25,4.792822395555909,2.9073146172533044,0.8087968152680639,0.0,0.606597611451048,547,0,154
WL-STRESS-REN-X100-REP26,26,Entrance 1,1,1,inf,0.5,10.125171441353103,4.273055092952194,0.8440459734835173,0.0,0.42202298674175864,5047,0,4771
WL-STRESS-REN-X100-REP26,26,Entrance 2,1,1,inf,0.5,9.43717183421185,4.516616586706835,0.95719706413167,0.0,0.478598532065835,5029,0,4716
WL-STRESS-REN-X100-REP26,26,Grill,1,3,10,0.3333333333333333,3.2962571726676955,2.1672877092159832,0.6574995807933197,0.0,0.6574995807933197,508,0,78
WL-STRESS-REN-X100-REP26,26,Beverage,1,3,10,0.3,3.8715503129179885,2.5455427077638233,0.7305550897703553,0.0,0.6574995807933197,535,0,105
WL-STRESS-REN-X100-REP26,26,Dessert,1,3,10,0.25,4.728390330804343,2.906473705704834,0.8195808728028356,0.0,0.6146856546021268,568,0,166
WL-STRESS-REN-X100-REP27,27,Entrance 1,1,1,inf,0.5,9.194921903298535,4.586087782279426,0.9975262064236214,0.0,0.4987631032118107,4991,0,4667
WL-STRESS-REN-X100-REP27,27,Entrance 2,1,1,inf,0.5,9.741006920055916,4.753488222944368,0.9759747143095309,0.0,0.48798735715476543,5003,0,4686
WL-STRESS-REN-X100-REP27,27,Grill,1,3,10,0.3333333333333333,3.301086201892258,2.337566663863325,0.7081204551772621,0.0,0.7081204551772621,514,0,54
WL-STRESS-REN-X100-REP27,27,Beverage,1,3,10,0.3,4.113698972582777,2.761012072983506,0.7457500445828172,0.0,0.6711750401245354,593,0,157
WL-STRESS-REN-X100-REP27,27,Dessert,1,3,10,0.25,4.518746941847436,2.796361936520284,0.8251142695108967,0.0,0.6188357021331725,544,0,142
WL-STRESS-REN-X100-REP28,28,Entrance 1,1,1,inf,0.5,9.124286008814927,4.321088706853074,0.9471620470201157,0.0,0.4735810235100579,4870,0,4556
WL-STRESS-REN-X100-REP28,28,Entrance 2,1,1,inf,0.5,9.289055450820637,4.118921637023401,0.8868332542162868,0.0,0.4434166271081434,4870,0,4576
WL-STRESS-REN-X100-REP28,28,Grill,1,3,10,0.3333333333333333,3.214447601838758,2.1477054576023087,0.6681413803024066,0.0,0.6681413803024066,525,0,82
WL-STRESS-REN-X100-REP28,28,Beverage,1,3,10,0.3,3.9496146412512814,2.555504558896769,0.7189181142456293,0.0,0.6470263028210663,549,0,120
WL-STRESS-REN-X100-REP28,28,Dessert,1,3,10,0.25,5.081539514421237,2.9200139512671432,0.7661756686086286,0.0,0.5746317514564715,530,0,149
WL-STRESS-REN-X100-REP29,29,Entrance 1,1,1,inf,0.5,9.294486337093778,4.2500582103910345,0.9145332095285973,0.0,0.45726660476429865,4955,0,4634
WL-STRESS-REN-X100-REP29,29,Entrance 2,1,1,inf,0.5,9.245191121355763,4.319706002064422,0.934476301325171,0.0,0.4672381506625855,4950,0,4622
WL-STRESS-REN-X100-REP29,29,Grill,1,3,10,0.3333333333333333,3.448152301808582,2.254569243467349,0.6538485096162401,0.0,0.6538485096162401,552,0,93
WL-STRESS-REN-X100-REP29,29,Beverage,1,3,10,0.3,4.07626873296094,2.537515462010593,0.6916770726272016,0.0,0.6225093653644813,557,0,120
WL-STRESS-REN-X100-REP29,29,Dessert,1,3,10,0.25,4.3354677003742035,2.7050451488845555,0.8319118292285058,0.0,0.6239338719213794,580,0,142
WL-STRESS-REN-X100-REP30,30,Entrance 1,1,1,inf,0.5,9.757441549646906,4.385453888309712,0.8988942164800175,0.0,0.4494471082400088,4952,0,4657
WL-STRESS-REN-X100-REP30,30,Entrance 2,1,1,inf,0.5,9.632223642528144,4.417226080266613,0.9171768107135094,0.0,0.4585884053567547,5054,0,4753
WL-STRESS-REN-X100-REP30,30,Grill,1,3,10,0.3333333333333333,3.413390899009073,2.3610134090135118,0.6916914818337763,0.0,0.6916914818337763,540,0,86
WL-STRESS-REN-X100-REP30,30,Beverage,1,3,10,0.3,3.8539953106959155,2.5600841787708317,0.738075100537265,0.0,0.6642675904835385,543,0,107
WL-STRESS-REN-X100-REP30,30,Dessert,1,3,10,0.25,4.679449092921196,2.7947139874038895,0.7963085488365355,0.0,0.5972314116274016,558,0,166
WL-RAMP-3X-120M-REP01,1,Entrance 1,0,1,inf,0.5,2.199691559917866,0.2541846034650828,0.23110931377540386,0.0,0.11555465688770193,71,0,0
WL-RAMP-3X-120M-REP01,1,Entrance 2,0,1,inf,0.5,2.781097744389663,0.3575793641451357,0.2571497998346043,0.0,0.12857489991730214,79,0,0
WL-RAMP-3X-120M-REP01,1,Grill,0,3,10,0.3333333333333333,3.873607911306394,1.6454521977650423,0.4247854288407071,0.0,0.4247854288407071,261,0,0
WL-RAMP-3X-120M-REP01,1,Beverage,0,3,10,0.3,5.03184198297177,2.202968960100175,0.48645074652256376,0.01824817518248175,0.43780567187030733,274,5,0
WL-RAMP-3X-120M-REP01,1,Dessert,0,3,10,0.25,6.145832114665504,2.5706498165351426,0.557700409767876,0.003875968992248062,0.418275307325907,258,1,0
WL-RAMP-3X-120M-REP02,2,Entrance 1,0,1,inf,0.5,2.059667401481952,0.20754788566462604,0.2015353406237271,0.0,0.10076767031186355,64,0,0
WL-RAMP-3X-120M-REP02,2,Entrance 2,0,1,inf,0.5,3.1040835281906296,0.2834670844402121,0.1826414024402527,0.0,0.09132070122012635,58,0,0
WL-RAMP-3X-120M-REP02,2,Grill,0,3,10,0.3333333333333333,3.2347509929116374,0.9676887672342454,0.29915402123834495,0.0,0.29915402123834495,190,0,0
WL-RAMP-3X-120M-REP02,2,Beverage,0,3,10,0.3,5.16996970808791,1.6198780439112166,0.34813830541772306,0.0,0.3133244748759507,199,0,0
WL-RAMP-3X-120M-REP02,2,Dessert,0,3,10,0.25,4.495340234069099,1.309409657649549,0.38837539599364074,0.0,0.29128154699523057,185,0,0
WL-RAMP-3X-120M-REP03,3,Entrance 1,0,1,inf,0.5,2.831017431854627,0.3221146345036625,0.2275610392781242,0.0,0.1137805196390621,69,0,0
WL-RAMP-3X-120M-REP03,3,Entrance 2,0,1,inf,0.5,3.1582754475478643,0.30206250510067634,0.1912831924366841,0.0,0.09564159621834205,58,0,0
WL-RAMP-3X-120M-REP03,3,Grill,0,3,10,0.3333333333333333,3.6593230075207406,1.2309764254763569,0.33639457980244447,0.0,0.33639457980244447,204,0,0
WL-RAMP-3X-120M-REP03,3,Beverage,0,3,10,0.3,4.427257202982711,1.518507391699709,0.38110061328381517,0.0,0.3429905519554336,208,0,0
WL-RAMP-3X-120M-REP03,3,Dessert,0,3,10,0.25,4.40817611915563,1.4538103463711065,0.43973147686594044,0.0,0.32979860764945534,200,0,0
WL-RAMP-3X-120M-REP04,4,Entrance 1,0,1,inf,0.5,1.9737113038118652,0.19297531910177942,0.19554563904972588,0.0,0.09777281952486294,64,0,0
WL-RAMP-3X-120M-REP04,4,Entrance 2,0,1,inf,0.5,2.9990721158168983,0.31155447026692784,0.20776724149033374,0.0,0.10388362074516687,68,0,0
WL-RAMP-3X-120M-REP04,4,Grill,0,3,10,0.3333333333333333,3.335986070901569,1.1823617696729694,0.3544264707776281,0.0,0.3544264707776281,232,0,0
WL-RAMP-3X-120M-REP04,4,Beverage,0,3,10,0.3,3.5554916448240546,1.2710238068953195,0.3972020793197557,0.0,0.3574818713877801,234,0,0
WL-RAMP-3X-120M-REP04,4,Dessert,0,3,10,0.25,6.1344133055219565,2.127340732775931,0.46238395900299767,0.008733624454148471,0.34678796925224825,229,2,0
WL-RAMP-3X-120M-REP05,5,Entrance 1,0,1,inf,0.5,3.376164687855903,0.37325531220593333,0.22111202901240942,0.0,0.11055601450620471,69,0,0
WL-RAMP-3X-120M-REP05,5,Entrance 2,0,1,inf,0.5,4.11024076238531,0.5531970193829303,0.2691798614064115,0.0,0.13458993070320574,84,0,0
WL-RAMP-3X-120M-REP05,5,Grill,0,3,10,0.3333333333333333,3.9664794065609676,1.563412551932433,0.39415622563081676,0.0,0.39415622563081676,246,0,0
WL-RAMP-3X-120M-REP05,5,Beverage,0,3,10,0.3,4.6157547289096925,1.7823502416044628,0.429049911368685,0.0,0.38614492023181646,241,0,0
WL-RAMP-3X-120M-REP05,5,Dessert,0,3,10,0.25,6.556419178942059,2.2901107695736407,0.46572388719521984,0.026785714285714284,0.3492929153964149,224,6,0
WL-RAMP-3X-120M-REP06,6,Entrance 1,0,1,inf,0.5,2.5549163202257463,0.2786322538658703,0.21811458297878894,0.0,0.10905729148939447,71,0,0
WL-RAMP-3X-120M-REP06,6,Entrance 2,0,1,inf,0.5,2.653501902571164,0.26900459450873476,0.2027544010788742,0.0,0.1013772005394371,66,0,0
WL-RAMP-3X-120M-REP06,6,Grill,0,3,10,0.3333333333333333,3.874034330345184,1.374585643214237,0.3548202018880299,0.0,0.3548202018880299,231,0,0
WL-RAMP-3X-120M-REP06,6,Beverage,0,3,10,0.3,6.921960578605508,2.5411095088349263,0.40789816378662413,0.0,0.36710834740796167,239,0,0
WL-RAMP-3X-120M-REP06,6,Dessert,0,3,10,0.25,5.990262747979995,2.0334547121633504,0.45261335998415353,0.0,0.33946001998811515,221,0,0
WL-RAMP-3X-120M-REP07,7,Entrance 1,0,1,inf,0.5,3.844883848714228,0.3678300171794774,0.19133478755280675,0.0,0.09566739377640338,64,0,0
WL-RAMP-3X-120M-REP07,7,Entrance 2,0,1,inf,0.5,2.635316620225586,0.28362810693669926,0.21525163599690758,0.0,0.10762581799845379,72,0,0
WL-RAMP-3X-120M-REP07,7,Grill,0,3,10,0.3333333333333333,4.212605814125596,1.4042345514308203,0.3333410751896555,0.0,0.3333410751896555,223,0,0
WL-RAMP-3X-120M-REP07,7,Beverage,0,3,10,0.3,3.961706627951071,1.338365460134825,0.37536164919213827,0.0,0.3378254842729244,226,0,0
WL-RAMP-3X-120M-REP07,7,Dessert,0,3,10,0.25,7.729062844878149,2.62262782508907,0.4524270497342409,0.05416666666666667,0.3393202873006807,240,13,0
WL-RAMP-3X-120M-REP08,8,Entrance 1,0,1,inf,0.5,2.306544901744983,0.24447996240977632,0.21198803649980416,0.0,0.10599401824990208,65,0,0
WL-RAMP-3X-120M-REP08,8,Entrance 2,0,1,inf,0.5,2.9150641127430434,0.41355698788642625,0.28373783346896864,0.0,0.14186891673448432,87,0,0
WL-RAMP-3X-120M-REP08,8,Grill,0,3,10,0.3333333333333333,3.623506286079557,1.4358308909835449,0.39625456053424934,0.0,0.39625456053424934,243,0,0
WL-RAMP-3X-120M-REP08,8,Beverage,0,3,10,0.3,4.471759003665041,1.7354949214705453,0.4312235272389179,0.01652892561983471,0.38810117451502607,242,4,0
WL-RAMP-3X-120M-REP08,8,Dessert,0,3,10,0.25,4.231004002740782,1.6213594175115398,0.5109455238713229,0.0,0.3832091429034922,235,0,0
WL-RAMP-3X-120M-REP09,9,Entrance 1,0,1,inf,0.5,3.6148648191347137,0.46607743301803195,0.25786714377308106,0.0,0.12893357188654053,79,0,0
WL-RAMP-3X-120M-REP09,9,Entrance 2,0,1,inf,0.5,1.9622556131735196,0.2305828482478867,0.23501815635014983,0.0,0.11750907817507492,72,0,0
WL-RAMP-3X-120M-REP09,9,Grill,0,3,10,0.3333333333333333,3.4057382110775594,1.2784331426187656,0.375376221948156,0.0,0.375376221948156,230,0,0
WL-RAMP-3X-120M-REP09,9,Beverage,0,3,10,0.3,4.569587252672845,1.7376880648417092,0.4225249261542046,0.0,0.3802724335387841,233,0,0
WL-RAMP-3X-120M-REP09,9,Dessert,0,3,10,0.25,6.347651344576722,2.0616031244099875,0.4330427140155539,0.0,0.3247820355116654,199,0,0
WL-RAMP-3X-120M-REP10,10,Entrance 1,0,1,inf,0.5,3.4830375637495283,0.39874548653130887,0.22896421829114869,0.0,0.11448210914557434,70,0,0
WL-RAMP-3X-120M-REP10,10,Entrance 2,0,1,inf,0.5,4.89994844225804,0.5769837590135368,0.2355060530994672,0.0,0.1177530265497336,72,0,0
WL-RAMP-3X-120M-REP10,10,Grill,0,3,10,0.3333333333333333,3.5151689529568975,1.201522953559244,0.3418108687346434,0.0,0.3418108687346434,209,0,0
WL-RAMP-3X-120M-REP10,10,Beverage,0,3,10,0.3,4.69275170404455,1.3891390916052424,0.3289089167515707,0.0,0.2960180250764136,181,0,0
WL-RAMP-3X-120M-REP10,10,Dessert,0,3,10,0.25,6.626573775573499,2.2216849879780463,0.4470253785684331,0.00966183574879227,0.33526903392632484,207,2,0
WL-RAMP-3X-120M-REP11,11,Entrance 1,0,1,inf,0.5,2.9994681158785803,0.336264427953549,0.22421603761909173,0.0,0.11210801880954586,70,0,0
WL-RAMP-3X-120M-REP11,11,Entrance 2,0,1,inf,0.5,2.2017356968987616,0.31382954565743104,0.28507467640141665,0.0,0.14253733820070832,89,0,0
WL-RAMP-3X-120M-REP11,11,Grill,0,3,10,0.3333333333333333,3.915603388252726,1.6680880455436409,0.4260104714762743,0.0,0.4260104714762743,266,0,0
WL-RAMP-3X-120M-REP11,11,Beverage,0,3,10,0.3,4.82792514813665,1.7938542372837838,0.41284222799705783,0.0,0.371558005197352,232,0,0
WL-RAMP-3X-120M-REP11,11,Dessert,0,3,10,0.25,5.870417764055622,2.4350473489167674,0.5530662261270929,0.007662835249042145,0.41479966959531966,261,2,0
WL-RAMP-3X-120M-REP12,12,Entrance 1,0,1,inf,0.5,2.163508161973052,0.22587259400788845,0.2088021649078501,0.0,0.10440108245392506,68,0,0
WL-RAMP-3X-120M-REP12,12,Entrance 2,0,1,inf,0.5,2.824234574797195,0.26883669259092546,0.1903784444748045,0.0,0.09518922223740225,62,0,0
WL-RAMP-3X-120M-REP12,12,Grill,0,3,10,0.3333333333333333,4.036537070444756,1.4005979078158992,0.3469800681556921,0.0,0.3469800681556921,226,0,0
WL-RAMP-3X-120M-REP12,12,Beverage,0,3,10,0.3,4.334532059247113,1.6504029419312731,0.4230632099440101,0.0,0.380756888949609,248,0,0
WL-RAMP-3X-120M-REP12,12,Dessert,0,3,10,0.25,4.87214906597521,1.7653412085598128,0.4831108913554179,0.0,0.36233316851656344,236,0,0
WL-RAMP-3X-120M-REP13,13,Entrance 1,0,1,inf,0.5,3.434331777812845,0.4101630079318064,0.23886044474888724,0.0,0.11943022237444362,73,0,0
WL-RAMP-3X-120M-REP13,13,Entrance 2,0,1,inf,0.5,1.9862776302039151,0.23722157907263647,0.23886044474888724,0.0,0.11943022237444362,73,0,0
WL-RAMP-3X-120M-REP13,13,Grill,0,3,10,0.3333333333333333,2.898547446438805,1.0859436169157977,0.3746509715581861,0.0,0.3746509715581861,229,0,0
WL-RAMP-3X-120M-REP13,13,Beverage,0,3,10,0.3,4.823455381540656,1.8150035648087628,0.4180966688907463,0.0,0.37628700200167164,230,0,0
WL-RAMP-3X-120M-REP13,13,Dessert,0,3,10,0.25,8.104894117099338,3.1293254299651028,0.5148042462167798,0.024793388429752067,0.3861031846625848,242,6,0
WL-RAMP-3X-120M-REP14,14,Entrance 1,0,1,inf,0.5,3.7394919844075813,0.5216421143953541,0.27899089853403913,0.0,0.13949544926701957,86,0,0
WL-RAMP-3X-120M-REP14,14,Entrance 2,0,1,inf,0.5,3.5890595536383927,0.37258230688809396,0.2076211337927733,0.0,0.10381056689638665,64,0,0
WL-RAMP-3X-120M-REP14,14,Grill,0,3,10,0.3333333333333333,3.7645298544867463,1.557085694759742,0.4136202274777906,0.0,0.4136202274777906,255,0,0
WL-RAMP-3X-120M-REP14,14,Beverage,0,3,10,0.3,4.028926814986107,1.659910544820803,0.4577757637444829,0.0,0.4119981873700346,254,0,0
WL-RAMP-3X-120M-REP14,14,Dessert,0,3,10,0.25,7.447537498430151,2.9113292908794635,0.521215554625608,0.0321285140562249,0.390911665969206,249,8,0
WL-RAMP-3X-120M-REP15,15,Entrance 1,0,1,inf,0.5,2.6891316736133866,0.3552574128597947,0.26421719423090595,0.0,0.13210859711545297,84,0,0
WL-RAMP-3X-120M-REP15,15,Entrance 2,0,1,inf,0.5,2.790666134445704,0.24578065869281737,0.1761447961539373,0.0,0.08807239807696865,56,0,0
WL-RAMP-3X-120M-REP15,15,Grill,0,3,10,0.3333333333333333,4.2856542465692185,1.273886483031322,0.2972443435097692,0.010471204188481676,0.2972443435097692,191,2,0
WL-RAMP-3X-120M-REP15,15,Beverage,0,3,10,0.3,4.082172112925179,1.31612448047126,0.3582309842416384,0.0,0.32240788581747454,205,0,0
WL-RAMP-3X-120M-REP15,15,Dessert,0,3,10,0.25,5.003962950468756,1.4165711258659934,0.37745313461558,0.0,0.283089850961685,180,0,0
